,region,year,artist,streams,latitude,longitude
396,El Salvador,2018,Ozuna,3189911,13.7942,-88.8965
397,El Salvador,2018,Zion & Lennox,2390696,13.7942,-88.8965
398,El Salvador,2018,Piso 21,2375297,13.7942,-88.8965
399,El Salvador,2018,Danny Ocean,2348126,13.7942,-88.8965
400,El Salvador,2019,Bad Bunny,6247655,13.7942,-88.8965
401,El Salvador,2019,Paulo Londra,5381681,13.7942,-88.8965
402,El Salvador,2019,"J Balvin, Bad Bunny",4098676,13.7942,-88.8965
403,El Salvador,2019,Maluma,3679824,13.7942,-88.8965
404,El Salvador,2019,"Bad Bunny, Tainy",2812188,13.7942,-88.8965
405,El Salvador,2020,Bad Bunny,22775722,13.7942,-88.8965
406,El Salvador,2020,J Balvin,9495742,13.7942,-88.8965
407,El Salvador,2020,Maluma,6394997,13.7942,-88.8965
408,El Salvador,2020,Camilo,5982787,13.7942,-88.8965
409,El Salvador,2020,Rauw Alejandro,4084225,13.7942,-88.8965
410,El Salvador,2021,Bad Bunny,25393495,13.7942,-88.8965
411,El Salvador,2021,Rauw Alejandro,9577749,13.7942,-88.8965
412,El Salvador,2021,"Bad Bunny, Jhay Cortez",5718636,13.7942,-88.8965
413,El Salvador,2021,KAROL G,5504049,13.7942,-88.8965
414,El Salvador,2021,Maluma,5340949,13.7942,-88.8965
415,Estonia,2017,Ed Sheeran,1840865,58.5953,25.0136
416,Estonia,2017,Imagine Dragons,689846,58.5953,25.0136
417,Estonia,2017,Kendrick Lamar,604190,58.5953,25.0136
418,Estonia,2017,Clean Bandit,479656,58.5953,25.0136
419,Estonia,2017,"Calvin Harris, Funk Wav",390104,58.5953,25.0136
420,Estonia,2018,XXXTENTACION,1364381,58.5953,25.0136
421,Estonia,2018,nublu,1329158,58.5953,25.0136
422,Estonia,2018,Post Malone,1186375,58.5953,25.0136
423,Estonia,2018,Drake,911902,58.5953,25.0136
424,Estonia,2018,"nublu, Reket",802214,58.5953,25.0136
425,Estonia,2019,Billie Eilish,3122677,58.5953,25.0136
426,Estonia,2019,nublu,2185923,58.5953,25.0136
427,Estonia,2019,Post Malone,1685393,58.5953,25.0136
428,Estonia,2019,Ed Sheeran,1647753,58.5953,25.0136
429,Estonia,2019,Ariana Grande,1498402,58.5953,25.0136
430,Estonia,2020,nublu,3521804,58.5953,25.0136
431,Estonia,2020,The Weeknd,1920880,58.5953,25.0136
432,Estonia,2020,Billie Eilish,1419683,58.5953,25.0136
433,Estonia,2020,Juice WRLD,1384001,58.5953,25.0136
434,Estonia,2020,Harry Styles,1076386,58.5953,25.0136
435,Estonia,2021,Måneskin,3210976,58.5953,25.0136
436,Estonia,2021,Lil Nas X,2060778,58.5953,25.0136
437,Estonia,2021,Doja Cat,1890446,58.5953,25.0136
438,Estonia,2021,Olivia Rodrigo,1825955,58.5953,25.0136
439,Estonia,2021,The Weeknd,1600196,58.5953,25.0136
440,Finland,2017,JVG,45436735,61.9241,25.7482
441,Finland,2017,Antti Tuisku,35468199,61.9241,25.7482
442,Finland,2017,Ed Sheeran,34847671,61.9241,25.7482
443,Finland,2017,Haloo Helsinki!,26650971,61.9241,25.7482
444,Finland,2017,"Profeetat, Cheek, Elastinen",20102391,61.9241,25.7482
445,Finland,2018,XXXTENTACION,24112190,61.9241,25.7482
446,Finland,2018,JVG,21879807,61.9241,25.7482
447,Finland,2018,Post Malone,21662789,61.9241,25.7482
448,Finland,2018,Evelina,21562836,61.9241,25.7482
449,Finland,2018,SANNI,19813803,61.9241,25.7482
450,Finland,2019,JVG,49036400,61.9241,25.7482
451,Finland,2019,Billie Eilish,31575179,61.9241,25.7482
452,Finland,2019,Ed Sheeran,25555049,61.9241,25.7482
453,Finland,2019,Post Malone,24402121,61.9241,25.7482
454,Finland,2019,Gettomasa,22907031,61.9241,25.7482
455,Finland,2020,BEHM,43650334,61.9241,25.7482
456,Finland,2020,william,24549565,61.9241,25.7482
457,Finland,2020,JVG,23429923,61.9241,25.7482
458,Finland,2020,The Weeknd,20719137,61.9241,25.7482
459,Finland,2020,Pyhimys,19665461,61.9241,25.7482
460,Finland,2021,Måneskin,30546524,61.9241,25.7482
461,Finland,2021,BEHM,23000746,61.9241,25.7482
462,Finland,2021,Haloo Helsinki!,21321537,61.9241,25.7482
463,Finland,2021,Olivia Rodrigo,16353520,61.9241,25.7482
464,Finland,2021,The Weeknd,15447806,61.9241,25.7482
465,France,2017,Damso,151413618,46.6034,1.8883
466,France,2017,Niska,134044151,46.6034,1.8883
467,France,2017,Ninho,107643389,46.6034,1.8883
468,France,2017,Orelsan,90986609,46.6034,1.8883
469,France,2017,PNL,85873980,46.6034,1.8883
470,France,2018,Damso,201889083,46.6034,1.8883
471,France,2018,Ninho,134976456,46.6034,1.8883
472,France,2018,Aya Nakamura,96838837,46.6034,1.8883
473,France,2018,Dadju,80023016,46.6034,1.8883
474,France,2018,Koba LaD,79629396,46.6034,1.8883
475,France,2019,Ninho,358363796,46.6034,1.8883
476,France,2019,PNL,294433424,46.6034,1.8883
477,France,2019,Nekfeu,142490262,46.6034,1.8883
478,France,2019,Niska,127850043,46.6034,1.8883
479,France,2019,Aya Nakamura,111346474,46.6034,1.8883
480,France,2020,Ninho,314215272,46.6034,1.8883
481,France,2020,PLK,149911266,46.6034,1.8883
482,France,2020,Jul,128498769,46.6034,1.8883
483,France,2020,Gambi,116649252,46.6034,1.8883
484,France,2020,Aya Nakamura,112870614,46.6034,1.8883
485,France,2021,SCH,144118552,46.6034,1.8883
486,France,2021,Damso,132204611,46.6034,1.8883
487,France,2021,Jul,124674800,46.6034,1.8883
488,France,2021,OBOY,117848718,46.6034,1.8883
489,France,2021,Ninho,111092856,46.6034,1.8883
490,Germany,2017,Ed Sheeran,250690656,51.1657,10.4515
491,Germany,2017,Imagine Dragons,95763926,51.1657,10.4515
492,Germany,2017,"Bonez MC, RAF Camora",68105962,51.1657,10.4515
493,Germany,2017,Jason Derulo,63948736,51.1657,10.4515
494,Germany,2017,Clean Bandit,63334520,51.1657,10.4515
495,Germany,2018,Capital Bra,274176555,51.1657,10.4515
496,Germany,2018,"Bonez MC, RAF Camora",162268126,51.1657,10.4515
497,Germany,2018,Drake,131996754,51.1657,10.4515
498,Germany,2018,Post Malone,122370661,51.1657,10.4515
499,Germany,2018,XXXTENTACION,101490353,51.1657,10.4515
500,Germany,2019,Apache 207,393939900,51.1657,10.4515
501,Germany,2019,Capital Bra,328568492,51.1657,10.4515
502,Germany,2019,MERO,224719718,51.1657,10.4515
503,Germany,2019,"Capital Bra, Samra",190786565,51.1657,10.4515
504,Germany,2019,Summer Cem,169833732,51.1657,10.4515
505,Germany,2020,Apache 207,541632541,51.1657,10.4515
506,Germany,2020,Bonez MC,213623576,51.1657,10.4515
507,Germany,2020,Samra,181057453,51.1657,10.4515
508,Germany,2020,The Weeknd,142675268,51.1657,10.4515
509,Germany,2020,Luciano,137304462,51.1657,10.4515
510,Germany,2021,Olivia Rodrigo,146756408,51.1657,10.4515
511,Germany,2021,Apache 207,138292002,51.1657,10.4515
512,Germany,2021,Lil Nas X,127931869,51.1657,10.4515
513,Germany,2021,Måneskin,125287182,51.1657,10.4515
514,Germany,2021,The Weeknd,116913406,51.1657,10.4515
515,Global,2017,Ed Sheeran,4526988042,,
516,Global,2017,Kendrick Lamar,1780347270,,
517,Global,2017,Drake,1361655753,,
518,Global,2017,Imagine Dragons,1149847381,,
519,Global,2017,Clean Bandit,1043145461,,
520,Global,2018,Drake,3699735767,,
521,Global,2018,Post Malone,3593382199,,
522,Global,2018,XXXTENTACION,3476900157,,
523,Global,2018,Ed Sheeran,1843401689,,
524,Global,2018,Ariana Grande,1712529440,,
525,Global,2019,Billie Eilish,4307617660,,
526,Global,2019,Post Malone,3832518003,,
527,Global,2019,Ariana Grande,3359017780,,
528,Global,2019,Ed Sheeran,3118912731,,
529,Global,2019,Lil Nas X,1376412319,,
530,Global,2020,Juice WRLD,2646394526,,
531,Global,2020,The Weeknd,2584034546,,
532,Global,2020,Billie Eilish,2567696633,,
533,Global,2020,Dua Lipa,2154795044,,
534,Global,2020,Harry Styles,1976688397,,
535,Global,2021,Olivia Rodrigo,4995366282,,
536,Global,2021,Doja Cat,2738570054,,
537,Global,2021,The Weeknd,2637264224,,
538,Global,2021,Lil Nas X,2492471969,,
539,Global,2021,Justin Bieber,2387214347,,
540,Greece,2017,Ed Sheeran,3190910,39.0742,21.8243
541,Greece,2017,Imagine Dragons,1407999,39.0742,21.8243
542,Greece,2017,Kendrick Lamar,1394617,39.0742,21.8243
543,Greece,2017,DJ Khaled,1068081,39.0742,21.8243
544,Greece,2017,Clean Bandit,1034280,39.0742,21.8243
545,Greece,2018,Drake,4903320,39.0742,21.8243
546,Greece,2018,XXXTENTACION,3418605,39.0742,21.8243
547,Greece,2018,Ariana Grande,3309347,39.0742,21.8243
548,Greece,2018,Eminem,2707117,39.0742,21.8243
549,Greece,2018,Post Malone,2603240,39.0742,21.8243
550,Greece,2019,TOQUEL,10031213,39.0742,21.8243
551,Greece,2019,Billie Eilish,8094444,39.0742,21.8243
552,Greece,2019,Light,7606698,39.0742,21.8243
553,Greece,2019,Ariana Grande,7288994,39.0742,21.8243
554,Greece,2019,Sin Boy,6970037,39.0742,21.8243
555,Greece,2020,SNIK,21905193,39.0742,21.8243
556,Greece,2020,Pop Smoke,10541290,39.0742,21.8243
557,Greece,2020,Mad Clip,9864633,39.0742,21.8243
558,Greece,2020,Travis Scott,7693950,39.0742,21.8243
559,Greece,2020,The Weeknd,7154200,39.0742,21.8243
560,Greece,2021,"Light, Hawk",22516420,39.0742,21.8243
561,Greece,2021,Light,20112930,39.0742,21.8243
562,Greece,2021,Mad Clip,13952335,39.0742,21.8243
563,Greece,2021,SNIK,13018291,39.0742,21.8243
564,Greece,2021,Måneskin,11585521,39.0742,21.8243
565,Guatemala,2017,Ozuna,6118531,15.7835,-90.2308
566,Guatemala,2017,Ed Sheeran,4986688,15.7835,-90.2308
567,Guatemala,2017,Maluma,4064908,15.7835,-90.2308
568,Guatemala,2017,Nicky Jam,4061733,15.7835,-90.2308
569,Guatemala,2017,Danny Ocean,3604185,15.7835,-90.2308
570,Guatemala,2018,Ozuna,6979145,15.7835,-90.2308
571,Guatemala,2018,Bad Bunny,6615034,15.7835,-90.2308
572,Guatemala,2018,Piso 21,5596440,15.7835,-90.2308
573,Guatemala,2018,Maluma,4912457,15.7835,-90.2308
574,Guatemala,2018,Danny Ocean,4700115,15.7835,-90.2308
575,Guatemala,2019,Paulo Londra,12590436,15.7835,-90.2308
576,Guatemala,2019,Bad Bunny,11847384,15.7835,-90.2308
577,Guatemala,2019,"J Balvin, Bad Bunny",8734142,15.7835,-90.2308
578,Guatemala,2019,Maluma,7555062,15.7835,-90.2308
579,Guatemala,2019,"Bad Bunny, Tainy",5776668,15.7835,-90.2308
580,Guatemala,2020,Bad Bunny,42306214,15.7835,-90.2308
581,Guatemala,2020,Christian Nodal,24546412,15.7835,-90.2308
582,Guatemala,2020,J Balvin,20956851,15.7835,-90.2308
583,Guatemala,2020,Camilo,13373086,15.7835,-90.2308
584,Guatemala,2020,Maluma,13175471,15.7835,-90.2308
585,Guatemala,2021,Bad Bunny,43494461,15.7835,-90.2308
586,Guatemala,2021,Christian Nodal,23151838,15.7835,-90.2308
587,Guatemala,2021,Rauw Alejandro,16537094,15.7835,-90.2308
588,Guatemala,2021,KAROL G,11837805,15.7835,-90.2308
589,Guatemala,2021,Maluma,11791914,15.7835,-90.2308
590,Honduras,2017,Ed Sheeran,3493198,15.2,-86.2419
591,Honduras,2017,Ozuna,3425974,15.2,-86.2419
592,Honduras,2017,Danny Ocean,2228584,15.2,-86.2419
593,Honduras,2017,Maluma,2145371,15.2,-86.2419
594,Honduras,2017,Nicky Jam,2138452,15.2,-86.2419
595,Honduras,2018,Bad Bunny,4063876,15.2,-86.2419
596,Honduras,2018,Ozuna,2642469,15.2,-86.2419
597,Honduras,2018,Danny Ocean,2094895,15.2,-86.2419
598,Honduras,2018,Zion & Lennox,2018952,15.2,-86.2419
599,Honduras,2018,Drake,1950433,15.2,-86.2419
600,Honduras,2019,Bad Bunny,7433989,15.2,-86.2419
601,Honduras,2019,"J Balvin, Bad Bunny",4593101,15.2,-86.2419
602,Honduras,2019,Paulo Londra,3561624,15.2,-86.2419
603,Honduras,2019,"Bad Bunny, Tainy",2587708,15.2,-86.2419
604,Honduras,2019,Maluma,2471371,15.2,-86.2419
605,Honduras,2020,Bad Bunny,22460879,15.2,-86.2419
606,Honduras,2020,J Balvin,7291063,15.2,-86.2419
607,Honduras,2020,Christian Nodal,5902104,15.2,-86.2419
608,Honduras,2020,Maluma,4208603,15.2,-86.2419
609,Honduras,2020,Myke Towers,4095527,15.2,-86.2419
610,Honduras,2021,Bad Bunny,22708351,15.2,-86.2419
611,Honduras,2021,Rauw Alejandro,5880562,15.2,-86.2419
612,Honduras,2021,Christian Nodal,4635405,15.2,-86.2419
613,Honduras,2021,"Bad Bunny, Jhay Cortez",4298765,15.2,-86.2419
614,Honduras,2021,Olivia Rodrigo,4028264,15.2,-86.2419
615,Hong Kong,2017,Ed Sheeran,15075796,22.3193,114.1694
616,Hong Kong,2017,Dear Jane,6842154,22.3193,114.1694
617,Hong Kong,2017,Charlie Puth,6148791,22.3193,114.1694
618,Hong Kong,2017,Jason Chan,5216972,22.3193,114.1694
619,Hong Kong,2017,The Chainsmokers,4778301,22.3193,114.1694
620,Hong Kong,2018,Ed Sheeran,7941244,22.3193,114.1694
621,Hong Kong,2018,Hins Cheung,6191643,22.3193,114.1694
622,Hong Kong,2018,Jay Chou,5936294,22.3193,114.1694
623,Hong Kong,2018,Ariana Grande,5623078,22.3193,114.1694
624,Hong Kong,2018,Charlie Puth,5490268,22.3193,114.1694
625,Hong Kong,2019,Ed Sheeran,13633470,22.3193,114.1694
626,Hong Kong,2019,Hins Cheung,10852271,22.3193,114.1694
627,Hong Kong,2019,Ariana Grande,10838479,22.3193,114.1694
628,Hong Kong,2019,Billie Eilish,9437809,22.3193,114.1694
629,Hong Kong,2019,Taylor Swift,6914211,22.3193,114.1694
630,Hong Kong,2020,Dear Jane,13249456,22.3193,114.1694
631,Hong Kong,2020,BLACKPINK,11590755,22.3193,114.1694
632,Hong Kong,2020,Eason Chan,8964524,22.3193,114.1694
633,Hong Kong,2020,BTS,7935989,22.3193,114.1694
634,Hong Kong,2020,Hins Cheung,7268391,22.3193,114.1694
635,Hong Kong,2021,Terence Lam,27812886,22.3193,114.1694
636,Hong Kong,2021,Dear Jane,19918002,22.3193,114.1694
637,Hong Kong,2021,陳卓賢 Ian,13850011,22.3193,114.1694
638,Hong Kong,2021,Jer 柳應廷,11541998,22.3193,114.1694
639,Hong Kong,2021,Hins Cheung,11084814,22.3193,114.1694
640,Hungary,2017,Ed Sheeran,8018808,47.1625,19.5033
641,Hungary,2017,Imagine Dragons,5120180,47.1625,19.5033
642,Hungary,2017,Clean Bandit,3048555,47.1625,19.5033
643,Hungary,2017,Kygo,2069982,47.1625,19.5033
644,Hungary,2017,Charlie Puth,1965787,47.1625,19.5033
645,Hungary,2018,Imagine Dragons,6009658,47.1625,19.5033
646,Hungary,2018,XXXTENTACION,4417081,47.1625,19.5033
647,Hungary,2018,Eminem,4330258,47.1625,19.5033
648,Hungary,2018,Post Malone,4287362,47.1625,19.5033
649,Hungary,2018,Drake,3621073,47.1625,19.5033
650,Hungary,2019,Billie Eilish,12727243,47.1625,19.5033
651,Hungary,2019,Post Malone,10407713,47.1625,19.5033
652,Hungary,2019,Follow The Flow,8797935,47.1625,19.5033
653,Hungary,2019,Ed Sheeran,7762148,47.1625,19.5033
654,Hungary,2019,Ariana Grande,7182210,47.1625,19.5033
655,Hungary,2020,Follow The Flow,8825426,47.1625,19.5033
656,Hungary,2020,Billie Eilish,8671069,47.1625,19.5033
657,Hungary,2020,Dua Lipa,8566892,47.1625,19.5033
658,Hungary,2020,Juice WRLD,7823398,47.1625,19.5033
659,Hungary,2020,Ava Max,7777915,47.1625,19.5033
660,Hungary,2021,"Azahriah, DESH",10462716,47.1625,19.5033
661,Hungary,2021,Lil Nas X,9918741,47.1625,19.5033
662,Hungary,2021,Olivia Rodrigo,9517954,47.1625,19.5033
663,Hungary,2021,Dua Lipa,9369004,47.1625,19.5033
664,Hungary,2021,Måneskin,8610340,47.1625,19.5033
665,Iceland,2017,Aron Can,4449255,64.9631,-19.0208
666,Iceland,2017,Ed Sheeran,3492234,64.9631,-19.0208
667,Iceland,2017,"JóiPé, Króli",3479278,64.9631,-19.0208
668,Iceland,2017,Floni,1858781,64.9631,-19.0208
669,Iceland,2017,Kendrick Lamar,1653913,64.9631,-19.0208
670,Iceland,2018,"JóiPé, Króli",7896755,64.9631,-19.0208
671,Iceland,2018,Drake,3564237,64.9631,-19.0208
672,Iceland,2018,XXXTENTACION,3476365,64.9631,-19.0208
673,Iceland,2018,Post Malone,3302989,64.9631,-19.0208
674,Iceland,2018,Floni,3165333,64.9631,-19.0208
675,Iceland,2019,Billie Eilish,6995423,64.9631,-19.0208
676,Iceland,2019,Ed Sheeran,3502805,64.9631,-19.0208
677,Iceland,2019,Post Malone,3415302,64.9631,-19.0208
678,Iceland,2019,Herra Hnetusmjör,3290043,64.9631,-19.0208
679,Iceland,2019,Floni,3265929,64.9631,-19.0208
680,Iceland,2020,Pop Smoke,4799059,64.9631,-19.0208
681,Iceland,2020,BRÍET,4777754,64.9631,-19.0208
682,Iceland,2020,Hafdís Huld,3779232,64.9631,-19.0208
683,Iceland,2020,The Weeknd,3484788,64.9631,-19.0208
684,Iceland,2020,Billie Eilish,2617795,64.9631,-19.0208
685,Iceland,2021,Hafdís Huld,6928800,64.9631,-19.0208
686,Iceland,2021,BRÍET,3503614,64.9631,-19.0208
687,Iceland,2021,Birnir,3106543,64.9631,-19.0208
688,Iceland,2021,Olivia Rodrigo,3020177,64.9631,-19.0208
689,Iceland,2021,Bubbi Morthens,2561797,64.9631,-19.0208
690,India,2019,Post Malone,33804506,20.5937,78.9629
691,India,2019,"Shawn Mendes, Camila Cabello",24224127,20.5937,78.9629
692,India,2019,"Arijit Singh, Mithoon",21425900,20.5937,78.9629
693,India,2019,Arijit Singh,20403235,20.5937,78.9629
694,India,2019,Billie Eilish,19401005,20.5937,78.9629
695,India,2020,"Pritam, Arijit Singh",100433531,20.5937,78.9629
696,India,2020,BTS,88661485,20.5937,78.9629
697,India,2020,Ritviz,63933539,20.5937,78.9629
698,India,2020,Arijit Singh,61915619,20.5937,78.9629
699,India,2020,Justin Bieber,58830225,20.5937,78.9629
700,India,2021,BTS,170732233,20.5937,78.9629
701,India,2021,"Pritam, Arijit Singh",139099142,20.5937,78.9629
702,India,2021,Arijit Singh,92384027,20.5937,78.9629
703,India,2021,"Tanishk Bagchi, Jubin Nautiyal, Asees Kaur",82086968,20.5937,78.9629
704,India,2021,Lil Nas X,72129619,20.5937,78.9629
705,Indonesia,2017,Ed Sheeran,64286517,-0.7893,113.9213
706,Indonesia,2017,Payung Teduh,30628554,-0.7893,113.9213
707,Indonesia,2017,Bruno Mars,30567625,-0.7893,113.9213
708,Indonesia,2017,Charlie Puth,24598219,-0.7893,113.9213
709,Indonesia,2017,Clean Bandit,24550446,-0.7893,113.9213
710,Indonesia,2018,BLACKPINK,45794364,-0.7893,113.9213
711,Indonesia,2018,Ed Sheeran,45439843,-0.7893,113.9213
712,Indonesia,2018,Fourtwnty,42106928,-0.7893,113.9213
713,Indonesia,2018,Sheila On 7,35351668,-0.7893,113.9213
714,Indonesia,2018,Maroon 5,28732822,-0.7893,113.9213
715,Indonesia,2019,Andmesh,117645574,-0.7893,113.9213
716,Indonesia,2019,Ed Sheeran,97274869,-0.7893,113.9213
717,Indonesia,2019,Fiersa Besari,96724067,-0.7893,113.9213
718,Indonesia,2019,Ariana Grande,80362062,-0.7893,113.9213
719,Indonesia,2019,BLACKPINK,61807487,-0.7893,113.9213
720,Indonesia,2020,Pamungkas,205848038,-0.7893,113.9213
721,Indonesia,2020,BTS,137728746,-0.7893,113.9213
722,Indonesia,2020,Andmesh,110085113,-0.7893,113.9213
723,Indonesia,2020,Fiersa Besari,105772722,-0.7893,113.9213
724,Indonesia,2020,Hindia,104002679,-0.7893,113.9213
725,Indonesia,2021,Pamungkas,214087268,-0.7893,113.9213
726,Indonesia,2021,Olivia Rodrigo,204061287,-0.7893,113.9213
727,Indonesia,2021,BTS,140118221,-0.7893,113.9213
728,Indonesia,2021,Nadin Amizah,78001948,-0.7893,113.9213
729,Indonesia,2021,Ariana Grande,75993722,-0.7893,113.9213
730,Ireland,2017,Ed Sheeran,58882772,53.4129,-8.2439
731,Ireland,2017,Clean Bandit,10885707,53.4129,-8.2439
732,Ireland,2017,Picture This,10458708,53.4129,-8.2439
733,Ireland,2017,Dua Lipa,9976910,53.4129,-8.2439
734,Ireland,2017,Drake,9814310,53.4129,-8.2439
735,Ireland,2018,Drake,30350041,53.4129,-8.2439
736,Ireland,2018,Post Malone,30116975,53.4129,-8.2439
737,Ireland,2018,Ariana Grande,21269614,53.4129,-8.2439
738,Ireland,2018,XXXTENTACION,18910074,53.4129,-8.2439
739,Ireland,2018,George Ezra,18057877,53.4129,-8.2439
740,Ireland,2019,Lewis Capaldi,51679109,53.4129,-8.2439
741,Ireland,2019,Billie Eilish,41149393,53.4129,-8.2439
742,Ireland,2019,Ariana Grande,33634245,53.4129,-8.2439
743,Ireland,2019,Post Malone,32711866,53.4129,-8.2439
744,Ireland,2019,Ed Sheeran,31270958,53.4129,-8.2439
745,Ireland,2020,Dermot Kennedy,27862276,53.4129,-8.2439
746,Ireland,2020,Lewis Capaldi,26944394,53.4129,-8.2439
747,Ireland,2020,Juice WRLD,25607078,53.4129,-8.2439
748,Ireland,2020,Harry Styles,23130216,53.4129,-8.2439
749,Ireland,2020,Dua Lipa,22568674,53.4129,-8.2439
750,Ireland,2021,Olivia Rodrigo,51111349,53.4129,-8.2439
751,Ireland,2021,Ed Sheeran,26065780,53.4129,-8.2439
752,Ireland,2021,Dermot Kennedy,20233655,53.4129,-8.2439
753,Ireland,2021,Doja Cat,19135338,53.4129,-8.2439
754,Ireland,2021,Lil Nas X,18011371,53.4129,-8.2439
755,Israel,2018,Omer Adam,5381697,31.0461,34.8516
756,Israel,2018,Drake,4295277,31.0461,34.8516
757,Israel,2018,XXXTENTACION,2387596,31.0461,34.8516
758,Israel,2018,Post Malone,2369653,31.0461,34.8516
759,Israel,2018,Ariana Grande,2281976,31.0461,34.8516
760,Israel,2019,Eden Hason,17289927,31.0461,34.8516
761,Israel,2019,Omer Adam,11945235,31.0461,34.8516
762,Israel,2019,Ishay Ribo,7604236,31.0461,34.8516
763,Israel,2019,Billie Eilish,7382679,31.0461,34.8516
764,Israel,2019,Ariana Grande,6773184,31.0461,34.8516
765,Israel,2020,Eden Hason,20545751,31.0461,34.8516
766,Israel,2020,Hanan Ben Ari,12814525,31.0461,34.8516
767,Israel,2020,Omer Adam,10734227,31.0461,34.8516
768,Israel,2020,Ishay Ribo,9500597,31.0461,34.8516
769,Israel,2020,Itay Levi,8612731,31.0461,34.8516
770,Israel,2021,Eden Hason,21775150,31.0461,34.8516
771,Israel,2021,Omer Adam,17552658,31.0461,34.8516
772,Israel,2021,Hanan Ben Ari,12644812,31.0461,34.8516
773,Israel,2021,Raviv Kaner,11683675,31.0461,34.8516
774,Israel,2021,Lil Nas X,10249666,31.0461,34.8516
775,Italy,2017,Ed Sheeran,100332420,41.8719,12.5674
776,Italy,2017,Ghali,95554501,41.8719,12.5674
777,Italy,2017,"J-AX, Fedez",62874895,41.8719,12.5674
778,Italy,2017,Coez,58975900,41.8719,12.5674
779,Italy,2017,Sfera Ebbasta,50491145,41.8719,12.5674
780,Italy,2018,Sfera Ebbasta,325552128,41.8719,12.5674
781,Italy,2018,Capo Plaza,209329350,41.8719,12.5674
782,Italy,2018,Salmo,183047445,41.8719,12.5674
783,Italy,2018,Gemitaiz,143236156,41.8719,12.5674
784,Italy,2018,Ultimo,114434542,41.8719,12.5674
785,Italy,2019,Ultimo,314703489,41.8719,12.5674
786,Italy,2019,tha Supreme,226962350,41.8719,12.5674
787,Italy,2019,Salmo,205930913,41.8719,12.5674
788,Italy,2019,Coez,142003959,41.8719,12.5674
789,Italy,2019,Marracash,133018002,41.8719,12.5674
790,Italy,2020,tha Supreme,177484268,41.8719,12.5674
791,Italy,2020,Ghali,161604567,41.8719,12.5674
792,Italy,2020,Sfera Ebbasta,144029398,41.8719,12.5674
793,Italy,2020,Marracash,120865929,41.8719,12.5674
794,Italy,2020,Ernia,102453460,41.8719,12.5674
795,Italy,2021,BLANCO,276454011,41.8719,12.5674
796,Italy,2021,sangiovanni,222021895,41.8719,12.5674
797,Italy,2021,Måneskin,212289875,41.8719,12.5674
798,Italy,2021,Madame,156643634,41.8719,12.5674
799,Italy,2021,Capo Plaza,137196026,41.8719,12.5674
800,Japan,2017,Ed Sheeran,15955703,36.2048,138.2529
801,Japan,2017,TWICE,11332754,36.2048,138.2529
802,Japan,2017,Shota Shimizu,11231606,36.2048,138.2529
803,Japan,2017,ONE OK ROCK,10980269,36.2048,138.2529
804,Japan,2017,AAA,8118976,36.2048,138.2529
805,Japan,2018,TWICE,29495771,36.2048,138.2529
806,Japan,2018,ONE OK ROCK,23786582,36.2048,138.2529
807,Japan,2018,Shota Shimizu,20703101,36.2048,138.2529
808,Japan,2018,Aimyon,20530495,36.2048,138.2529
809,Japan,2018,BTS,17415693,36.2048,138.2529
810,Japan,2019,Aimyon,131986351,36.2048,138.2529
811,Japan,2019,Official HIGE DANdism,124150136,36.2048,138.2529
